ObjectID,GlobalID,Datacollector,Tarehe,Chagua Mkoa,Jina la BMU/SFC/Mtaa,Jina la eneo/mwamba,Makaazi gani,Andika makaazi Mengine,Rasilimali zinazopatikana hapa,Andika rasilimali nyingine,Zana zinazotumika,Andika zana nyingine,Jinsia inayovua/kutumia hapa,Vijiji vingine vinavyotumia eneo hili,Kijiji kingine,Kijiji kingine,Kijiji kingine,Maelezo ya ziada,CreationDate,Creator,EditDate,Editor,Ni rasilimali zipi ni kuu au zinatawala zaidi katika eneo hili la uvuvi?,Andika rasilimali kuu nyingine,x,y
546,7f7f97ca-dde7-4ee6-b53c-39da53a7e9f3,OmaryUkasha,2/20/2025 9:00:00 AM,Pemba,Kinowe,Kidambani,"Mikoko,Mchanga,River",,"Ndege,Kaa,Kamba,Mikoko,Benthic,Prawns,Shrimp,River,other",Ngisi,"Kimia,Mshipi,Nyavu,Madema,Mchokoo,Utupa,Uvuvi_wa_kaa,Mtando",,Male,"Tumbe_Magharibi,Tumbe_Mashariki,other2",,"Chimba, konde",,"Madema na tando kuvulia kaa tu, ",2/20/2025 8:46:34 AM,OmaryUkasha,2/20/2025 8:46:34 AM,OmaryUkasha,"Shrimp,Prawns,Mikoko",,39.7729983333333,-4.93943666666667
547,33f6510e-72a9-41b4-bf9a-f35f605a617f,OmaryUkasha,2/20/2025 9:00:00 AM,Pemba,Kinowe,Junguiani,"Mikoko,Mchanga,River,other",Matope,"Ndege,Kaa,Prawns,Shrimp,Benthic,River",,"Kimia,Madema,Mchokoo,Mshipi,Nyavu,Utupa,Uvuvi_wa_kaa",,Male,"Tumbe_Magharibi,Tumbe_Mashariki,other2",,"Konde, chimba",,Maeneo ya mtoni pendeani/Kizuiani,2/20/2025 8:46:35 AM,OmaryUkasha,2/20/2025 8:46:35 AM,OmaryUkasha,"Mikoko,Shrimp,Prawns,Kaa",,39.7809633333333,-4.93512333333333
548,5a2ab459-7118-48aa-bc24-65e7eb41831b,OmaryUkasha,2/21/2025 9:00:00 AM,Pemba,Kinowe,|Ziwani,"Nyasi_bahari,Mchanga",,"Jongoo_bahari,Benthic,Prawns,Shrimp,Nyasi_bahari,Kasa",,"Mshipi,Mchokoo,Chandarua,Kimia,Nyavu,Gleaner",,"Male,Female",other2,,"Msuka, konde, Sizini, Chimba, ",,"Hatukufika site, eneo lina shamba la majongoo",2/21/2025 7:34:35 AM,OmaryUkasha,2/21/2025 7:37:19 AM,AminaKhamis,"Jongoo_bahari,Kaa,otherkey",Ngisi,39.7771832504425,-4.91546409638591
549,3e270cbd-e52e-4261-98d4-689a57891bc1,OmaryUkasha,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Kijoma shomari,"Fungu,other,Mchanga,Mwani",Fukwe,"Mwani,Jongoo_bahari,Ndege,Sea_Shells,Benthic,Pelagic_fish,Reef_fish",,"Nyavu,Mchokoo",,"Male,Female",other2,,Njuguni,,,2/28/2025 7:39:05 AM,OmaryUkasha,2/28/2025 7:39:05 AM,OmaryUkasha,Benthic,,39.85038,-5.022305
550,8b00713a-19c0-465c-9ec4-5f85a473194b,OmaryUkasha,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mtoni karabando,"Matumbawe/miamba,River,Nyasi_bahari,Mchanga",,"Jongoo_bahari,Kamba,Kasa,Nyasi_bahari,Sea_mammals,Matumbawe/miamba,Pweza,Deep_sea_fish,Benthic,Pelagic_fish,Reef_fish,Sea_Shells,Shrimp,River",,"Bunduki,Jarife,Madema,Mshipi,Mchokoo,Utupa,Zulumati,Mtando",,"Male,Female",other2,,Wingwi na Kojani,,,2/28/2025 7:39:26 AM,OmaryUkasha,2/28/2025 7:39:26 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Reef_fish,Pelagic_fish,Nyasi_bahari",,39.859535,-5.03336333333333
551,260b8499-b304-4ea2-b192-2b7dc459a5a0,OmaryUkasha,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mawe yashi,"Matumbawe/miamba,Nyasi_bahari,Mwani,Mchanga",,"Ndege,Jongoo_bahari,Kaa,Kamba,Kasa,Nyasi_bahari,Sea_mammals,Matumbawe/miamba,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells",,"Mchokoo,Nyavu,Mshipi,Mtando,Kimia,Jarife,Gleaner,Madema",,"Female,Male",other2,,"Maziwa ngombe, wingwi, kojani ",,,2/28/2025 7:39:28 AM,OmaryUkasha,2/28/2025 7:39:28 AM,OmaryUkasha,"Ndege,Jongoo_bahari,Pweza,Benthic,Deep_sea_fish,Reef_fish,Sea_Shells",,39.8512833333333,-5.033355
552,2b132b74-d325-4c62-9a10-2e88d6763625,OmaryUkasha,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Kisiwa cha chwichwi,"Fungu,Nyasi_bahari,Mwani,Matumbawe/miamba,Mchanga,Mikoko",,"Ndege,Jongoo_bahari,Kaa,Kamba,Nyasi_bahari,Sea_mammals,Pweza,Mwani,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells",,"Bunduki,Gleaner,Jarife,Madema,Mchokoo,Mshipi,Nyavu,Utupa,Uvuvi_wa_kaa",,"Male,Female",other2,,"Kojani na maziwa ngombe, ",,,2/28/2025 7:39:29 AM,OmaryUkasha,2/28/2025 7:39:29 AM,OmaryUkasha,Jongoo_bahari,,39.8526866666667,-5.03988666666667
553,c9c1b772-e566-4dfa-b20f-bc2f1e5916b4,OmaryUkasha,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mwamba Mkuu,Matumbawe/miamba,,"Jongoo_bahari,Kamba,Kasa,Sea_mammals,Matumbawe/miamba,Pweza,Deep_sea_fish,Benthic,Pelagic_fish,Reef_fish,Mwani",,"Nyavu,Bunduki,Jarife,Madema,Mchokoo,Mshipi,Zulumati",,"Female,Male",other2,,Kojani na maziwa ngombe,,,2/28/2025 7:39:40 AM,OmaryUkasha,2/28/2025 7:39:40 AM,OmaryUkasha,"Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,39.8605483333333,-5.02732833333333
554,f7a853a5-f445-4d03-908c-025caadfd090,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Jimbu kuu,"Fungu,Nyasi_bahari,Matumbawe/miamba,Mikoko,Mchanga,other",Tope,"Kamba,Deep_sea_fish,Pelagic_fish,Pweza,Mikoko,Prawns,Shrimp,River,Mwani,Kaa",,"Mshipi,Bunduki,Nyavu,Madema,Kimia",,Male,,,,,,2/28/2025 2:29:22 PM,AminaKhamis,2/28/2025 2:29:22 PM,AminaKhamis,"Mikoko,Mwani,Pweza,Kamba,Kaa,Shrimp,Prawns,River",,39.8370316666667,-5.01381666666667
555,9f08e167-485f-4280-b0c1-86445ef61764,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Tosawana,"Matumbawe/miamba,other",Tope,"Kamba,Mikoko,Pelagic_fish,Prawns,Shrimp,River",,"Nyavu,Mshipi",,Male,,,,,,2/28/2025 2:29:23 PM,AminaKhamis,2/28/2025 2:29:23 PM,AminaKhamis,"Shrimp,Prawns,Pelagic_fish,Kamba,Kaa",,39.8331216666667,-5.01441333333333
556,204dd8d7-59ca-42ba-a8b2-6719e268664e,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Kicheche,"Nyasi_bahari,Mikoko,Fungu,Mwani,Mchanga",,"Pelagic_fish,Kamba,Prawns,Shrimp,River",,"Mshipi,Nyavu,Kimia",,Female,other2,,Wingwi njuguni ,,,2/28/2025 2:29:24 PM,AminaKhamis,2/28/2025 2:29:24 PM,AminaKhamis,"Kamba,Pelagic_fish",,39.8333883333333,-5.01694333333333
557,063d5fb1-0cd7-41de-b067-ec1f8e9a9e67,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Funguni,"Fungu,Mchanga",,"Kaa,Shrimp,Sea_Shells",,"Mshipi,Nyavu",,"Male,Female",other2,,Wingwi njuguni,,Point ipo exact ,2/28/2025 2:29:25 PM,AminaKhamis,2/28/2025 2:29:25 PM,AminaKhamis,Sea_Shells,,39.8469983333333,-5.022065
558,8d84efd4-e923-4f19-b9a9-64be14659fcb,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Zangale,"Matumbawe/miamba,Mikoko,Nyasi_bahari",,"Kaa,Ndege,Pelagic_fish,Pweza,Shrimp,Prawns,Sea_Shells",,"Mshipi,Bunduki,Utupa,Mchokoo,Madema,Kimia",,"Female,Male",other2,,"Maziwa ngombe, Wingwi ",,Point  taken,2/28/2025 2:29:26 PM,AminaKhamis,2/28/2025 2:29:26 PM,AminaKhamis,Pelagic_fish,,39.8546316666667,-5.02103333333333
559,806fa5cf-7248-4302-b7d6-63cbfc067cf8,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mwambani,"Matumbawe/miamba,Mchanga",,"Nyasi_bahari,Reef_fish,Pweza,Pelagic_fish,Kasa,Kamba,Jongoo_bahari,Shrimp,Prawns",,"Mshipi,Mchokoo,Bunduki,Nyavu,Kimia,Madema,Utupa",,"Male,Female",other2,,"Maziwa ngombe, njuguni,kojani ",,Point ipo exact ,2/28/2025 2:29:27 PM,AminaKhamis,2/28/2025 2:29:27 PM,AminaKhamis,Pweza,,39.8605816666667,-5.02787833333333
560,b826039a-a05d-48c7-acd1-ec7c8e5c0817,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mkui bandarini,"Nyasi_bahari,Matumbawe/miamba,Mchanga",,"Sea_Shells,Mwani,Mikoko,Kamba,Nyasi_bahari,Pelagic_fish",,"Bunduki,Mshipi,Nyavu,Utupa",,"Male,Female",Hakuna,,,,,2/28/2025 2:29:28 PM,AminaKhamis,2/28/2025 2:29:28 PM,AminaKhamis,"Kamba,Pelagic_fish",,39.8397216666667,-5.00642
561,5dfabd25-72f9-43b1-9a6d-3c52b8135ffc,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Nyuma ya nyumba,"Matumbawe/miamba,Nyasi_bahari,other",Tope,"Kamba,Pelagic_fish,Mwani,Mikoko,Kaa,Prawns,Sea_Shells,River",,Nyavu,,"Male,Female",,,,,,2/28/2025 2:29:30 PM,AminaKhamis,2/28/2025 2:29:30 PM,AminaKhamis,"Pelagic_fish,Kamba,Mikoko",,39.8412266666667,-5.00495
562,f40a74bb-47c4-4b0a-9735-518a685236c7,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Mto machoshoni,"Nyasi_bahari,Matumbawe/miamba,Mchanga,Mikoko",,"Pelagic_fish,Kaa,Kamba,Mikoko,River",,"Nyavu,Mshipi,Bunduki,Uvuvi_wa_kaa",,"Male,Female",Hakuna,,,,,2/28/2025 2:29:31 PM,AminaKhamis,2/28/2025 2:29:31 PM,AminaKhamis,"Kamba,Pelagic_fish",,39.8408383333333,-5.00516666666667
563,c464e244-8215-4333-874b-fe420dd500e2,AminaKhamis,2/28/2025 9:00:00 AM,Pemba,Mjini Wingwi,Funguni Kifukweni,"Fungu,Nyasi_bahari,Mikoko,Mchanga,Matumbawe/miamba",,"Pelagic_fish,Kamba,Kaa,Ndege,Mikoko,Pweza,River",,"Mshipi,Bunduki,Nyavu,Madema,Utupa",,Male,Hakuna,,,,,2/28/2025 2:29:32 PM,AminaKhamis,3/20/2025 1:22:55 PM,AminaKhamis,"Pelagic_fish,Kamba",,39.8473850656784,-5.00378339436278
564,bf0b8804-5e34-4288-b365-2823156e10e1,AminaKhamis,3/7/2025 9:00:00 AM,Pemba,Msuka,Kijamba Ujiti,"Mchanga,Nyasi_bahari,Mwani",,"Benthic,Deep_sea_fish,Pweza,Prawns,Matumbawe/miamba,Nyasi_bahari,Kasa,Jongoo_bahari,Kaa",,"Mshipi,Nyavu,Madema,Kimia",,Male,"Tumbe_Magharibi,Tumbe_Mashariki,other2",,Tumbe,,,3/7/2025 4:59:29 AM,AminaKhamis,3/7/2025 4:59:29 AM,AminaKhamis,"Benthic,Pelagic_fish",,39.75547,-4.89151333333333
565,1b463993-eb96-4566-8255-5f24120318f6,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Kizizini,"Mchanga,Matumbawe/miamba,Nyasi_bahari,Mwani,Fungu",,"Ndege,Jongoo_bahari,Kaa,Kamba,Kasa,Nyasi_bahari,Sea_mammals,Mwani,Pweza,Benthic,Pelagic_fish,Deep_sea_fish,Reef_fish,Sea_Shells,River",,"Gleaner,Kimia,Madema,Mchokoo,Mshipi,Nguo/kanga,Nyavu,Uvuvi_wa_kaa",,"Male,Female","Tumbe_Magharibi,Tumbe_Mashariki,other2,Michenzani,Kiuyu_mbuyuni",,"Kinowe,Sixini",,,3/7/2025 7:37:05 AM,OmaryUkasha,3/7/2025 7:37:05 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,39.7429166666667,-4.89669
566,ce0b10da-b880-4f4c-9f8f-8aa67bf73889,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Pangani/Harusini,"Fungu,Matumbawe/miamba,Mwani,Nyasi_bahari,Mchanga,River",,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,"Bunduki,Gleaner,Chandarua,Kimia,Madema,Mchokoo,Mshipi,Spears,Nguo/kanga,Nyavu,Utupa,Uvuvi_wa_kaa",,"Male,Female","Tumbe_Magharibi,Tumbe_Mashariki,Kiuyu_mbuyuni,other2",,"Kinowe, sizini, maziwa ngombe",,,3/7/2025 7:37:07 AM,OmaryUkasha,3/7/2025 7:37:07 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Ndege,Jongoo_bahari,Kaa,Kamba,Kasa,Nyasi_bahari,Sea_mammals,Mwani,Pweza,Sea_Shells,River,Prawns",,39.7456033333333,-4.89547
567,5697ca81-9ad0-41e9-80fd-39f3e8fe658f,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Wapape,"Mchanga,Matumbawe/miamba,Nyasi_bahari,Mwani,Mikoko",,"Jongoo_bahari,Kaa,Kamba,Nyasi_bahari,Kasa,Mikoko,Mwani,Benthic,Deep_sea_fish,Pelagic_fish,Sea_Shells,River,Prawns,Ndege",,"Uvuvi_wa_kaa,Kimia,Nyavu,Madema,other",Nyavu za kuburuza,"Male,Female","Tumbe_Magharibi,Tumbe_Mashariki,other2",,"Kinowe, sizini, Micheweni",,Ni eneo la karibu na pwani zaid ni uvuvi wa miguu,3/7/2025 7:37:09 AM,OmaryUkasha,3/7/2025 7:37:09 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Nyasi_bahari,Mwani,Mikoko",,39.7689633333333,-4.91175
568,4118fc4b-82da-42ec-96ee-7b33f97c3363,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Kundeni,"Fungu,Mchanga,Matumbawe/miamba,Nyasi_bahari,River",,"Jongoo_bahari,Kaa,Kamba,Nyasi_bahari,Kasa,Sea_mammals,Matumbawe/miamba,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,other",Lobuster,"Bunduki,Gleaner,Jarife,Kimia,Madema,Mchokoo,Mshipi,Nyavu,Utupa,Uvuvi_wa_kaa,Zulumati,other",Dragnets,Male,"Shumba_mjini,Tumbe_Magharibi,Tumbe_Mashariki,Kiuyu_mbuyuni,other2",,"Makangale, Maziwa ng'ombe",,,3/7/2025 7:37:10 AM,OmaryUkasha,3/7/2025 7:37:10 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Pweza,otherkey",Ngisi,39.74508,-4.81071833333333
569,acbc0905-adc7-4628-b26c-f6dd804c1e0d,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Kijimbu,"Mchanga,Nyasi_bahari,Mwani",,"Ndege,Jongoo_bahari,Kaa,Kasa,Nyasi_bahari,Sea_mammals,Mwani,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,other",Crabs,"Gleaner,Chandarua,Bunduki,Jarife,Kimia,Madema,Mchokoo,Mshipi,Nyavu,Uvuvi_wa_kaa",,"Male,Female",other2,,Kinowe na Makangale,,,3/7/2025 7:37:11 AM,OmaryUkasha,3/7/2025 7:37:11 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,39.727025,-4.88660833333333
570,f81dbc33-fd73-47cd-8f3a-0e82e470573c,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Mwambao/Mafunguni,"Fungu,Nyasi_bahari,Mchanga,River",,"Ndege,Jongoo_bahari,Kaa,Kasa,Nyasi_bahari,Sea_mammals,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells,River,Prawns,other",Ngisi,"Bunduki,Kimia,Gleaner,Mchokoo,Mshipi,Nguo/kanga,Nyavu,Uvuvi_wa_kaa",,"Male,Female",other2,,"Makangale, kiuyu ya Kipangani",,,3/7/2025 7:37:13 AM,OmaryUkasha,3/7/2025 7:37:13 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Kaa,Sea_Shells",,39.7155383333333,-4.903385
571,5145e54b-e2a1-4202-b2a4-f15e636be1db,OmaryUkasha,3/7/2025 9:00:00 AM,Pemba,Msuka,Mto sijui,"Fungu,Nyasi_bahari,Mikoko,Mchanga",,"Benthic,Deep_sea_fish,Pelagic_fish,Mikoko,Nyasi_bahari,Ndege,River,Prawns,other",Crabs,"Chandarua,Kimia,Madema,Mshipi,Nguo/kanga,Uvuvi_wa_kaa,Utupa,Kisu",,"Male,Female",other2,,"Malangale,kiuyu kwa mmanda, Limami na Kimange",,,3/7/2025 7:37:14 AM,OmaryUkasha,3/7/2025 7:37:14 AM,OmaryUkasha,"Kaa,Benthic,Pelagic_fish,Prawns",,39.7217083333333,-4.92109
572,bdc5c078-b8b7-443e-966f-4de6ee9045e4,AminaKhamis,3/7/2025 9:00:00 AM,Pemba,Msuka,Funguni,"Fungu,Matumbawe/miamba,Nyasi_bahari,Mchanga,River",,"Benthic,Deep_sea_fish,Pelagic_fish,Pweza,Matumbawe/miamba,Nyasi_bahari,Kasa,Kaa,Kamba,Jongoo_bahari,Ndege,Reef_fish,Prawns,River",,"Kimia,Nyavu,Mtando,Mshipi,Zulumati,Mchokoo,Madema,Jarife,Bunduki",,Male,"Tumbe_Magharibi,Tumbe_Mashariki,other2",,"Kiuyu,Shumba,Micheweni,Kinowe,Makangale ",,,3/7/2025 8:23:56 AM,AminaKhamis,3/7/2025 8:23:56 AM,AminaKhamis,"Deep_sea_fish,Pweza",,39.760315,-4.84457166666667
573,ae94f94e-1566-428f-8a47-d6528d3842d0,AminaKhamis,3/7/2025 9:00:00 AM,Pemba,Msuka,Jamba nungu,"Matumbawe/miamba,Mchanga,Nyasi_bahari,Mkondoni",,"Benthic,Deep_sea_fish,Pelagic_fish,Pweza,Kamba,Jongoo_bahari,Kasa,Nyasi_bahari,Matumbawe/miamba,Sea_Shells,River,Shrimp",,"Bunduki,Nyavu,Madema,Mshipi,Zulumati,Kimia,Gleaner,Mchokoo",,"Male,Female","Kiuyu_mbuyuni,Tumbe_Mashariki,Tumbe_Magharibi,other2",,"Sizini,Makangale,Kinowe,Shumba",,,3/7/2025 8:23:58 AM,AminaKhamis,3/7/2025 8:23:58 AM,AminaKhamis,"Pweza,Benthic,Deep_sea_fish,Sea_Shells,Kasa,Kamba,Kaa,Jongoo_bahari",,39.73053,-4.86835833333333
574,dec67a96-8af6-48b0-ac0f-49b81f64565d,AminaKhamis,3/7/2025 9:00:00 AM,Pemba,Msuka,Mwapapa,other,Mawe,"Jongoo_bahari,Kamba,Kasa,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells,Matumbawe/miamba,Pweza,other",Ngisi,"Mshipi,Madema,Kimia,Bunduki,Nyavu,Uvuvi_wa_kaa",,Male,other2,,Makangale,,,3/7/2025 8:24:01 AM,AminaKhamis,3/7/2025 8:24:01 AM,AminaKhamis,Deep_sea_fish,,39.7193433333333,-4.89324666666667
575,5083a240-dc87-47f9-aee2-f0dc6ecf29d3,OmaryUkasha,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Mto wa malindi,"Mchanga,River",,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Kamba,River",,"Bunduki,Gleaner,Mchokoo,Mshipi,Nyavu",,"Male,Female",Hakuna,,,,,3/8/2025 7:42:09 AM,OmaryUkasha,3/8/2025 7:42:09 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Kamba,Sea_Shells,Kasa,Ndege",,39.878095,-4.979085
576,8aefeec1-e139-430c-933b-b9f0a78a0109,OmaryUkasha,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Pasuuni,"Matumbawe/miamba,Mkondoni,Mchanga",,"Jongoo_bahari,Kamba,Kasa,Sea_mammals,Benthic,Deep_sea_fish,Reef_fish,Pelagic_fish,other",Ngisi,"Bunduki,Mshipi,Nyavu",,Male,other2,,"Kojani, wingwi, Micheweni",,,3/8/2025 7:42:10 AM,OmaryUkasha,3/8/2025 7:42:10 AM,OmaryUkasha,"Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,39.8820616666667,-4.98751166666667
577,c58e2990-6d29-4c1b-b93b-2071006a2b72,OmaryUkasha,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Kijimbu,"Matumbawe/miamba,Mkondoni,Mchanga",,"Jongoo_bahari,Kamba,Kasa,Sea_mammals,Matumbawe/miamba,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,"Bunduki,Gleaner,Mchokoo,Mshipi,Nyavu",,Male,other2,,"Kojani, njuguni, Micheweni",,,3/8/2025 7:42:11 AM,OmaryUkasha,3/8/2025 7:42:11 AM,OmaryUkasha,"Kasa,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,39.8797983333333,-5.005835
578,9c9aceb5-ddbc-45cd-8e9f-7b1518d22983,OmaryUkasha,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Kindoo,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Jongoo_bahari,Kamba,Nyasi_bahari,Matumbawe/miamba,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells",,"Bunduki,Gleaner,Mchokoo,Mshipi,Nyavu,Zulumati",,Male,other2,,"Wingwi, Micheweni, kojani",,,3/8/2025 7:42:12 AM,OmaryUkasha,3/8/2025 7:42:12 AM,OmaryUkasha,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Pweza",,39.8715483333333,-5.02235333333333
579,0c6ffab3-5f6d-41da-ae83-190c71705fb8,OmaryUkasha,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Ago mchanga,"Fungu,Matumbawe/miamba,Nyasi_bahari,Mwani,River,Mchanga,Mikoko",,"Ndege,Jongoo_bahari,Kaa,Mwani,Kasa,Sea_mammals,Nyasi_bahari,Matumbawe/miamba,Mikoko,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Sea_Shells,other,River",Ngisi,"Gleaner,Chandarua,Madema,Mchokoo,Mshipi,Nguo/kanga,Nyavu",,"Male,Female",other2,,"Wingwi yote, Kiungoni",,,3/8/2025 7:42:13 AM,OmaryUkasha,3/8/2025 7:42:13 AM,OmaryUkasha,Mwani,,39.860795,-5.0314
580,487ee9ad-9529-420f-99b8-c71e1683c621,AminaKhamis,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Mabutu/ marekebuni,"Matumbawe/miamba,Mkondoni,Mchanga",,"Jongoo_bahari,Kamba,Kasa,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Shrimp,Prawns,Matumbawe/miamba,Pweza",,"Bunduki,Mshipi,Nyavu",,Male,"Kiuyu_mbuyuni,other2",,"Wingwi , Mjini Wingwi ,Kojani",,,3/8/2025 8:20:12 AM,AminaKhamis,3/8/2025 8:20:12 AM,AminaKhamis,"Benthic,Deep_sea_fish",,39.883195,-4.97288333333333
581,1687e607-b743-4acc-b475-6f8bc382142b,AminaKhamis,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Mawaani,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Nyasi_bahari,Kasa,Kamba,Mwani,Pweza,Deep_sea_fish,Benthic,Pelagic_fish,Reef_fish,Sea_Shells,Prawns,Shrimp",,"Bunduki,Mshipi",,"Male,Female",Hakuna,,,,,3/8/2025 8:20:13 AM,AminaKhamis,3/14/2025 12:47:49 PM,AminaKhamis,Sea_Shells,,39.8797133333333,-4.98429666666667
582,b7ed42d0-7f30-442b-ba1a-947c4dc6fb84,AminaKhamis,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,kwa bakari,"Matumbawe/miamba,Mkondoni",,"Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Kamba,Sea_Shells",,"Bunduki,Nyavu,Kimia,Jarife",,"Male,Female",Hakuna,,,,,3/8/2025 8:20:15 AM,AminaKhamis,3/8/2025 8:20:15 AM,AminaKhamis,"Benthic,Deep_sea_fish,Pelagic_fish,otherkey",Ngisi,39.8797283333333,-4.99015333333333
583,905cca49-3cda-4fef-b078-0a0e6459558a,AminaKhamis,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Mlango wa shungi,"Mkondoni,Matumbawe/miamba,Mchanga",,"Benthic,Deep_sea_fish,Reef_fish,Pelagic_fish,Kasa,Kamba",,"Bunduki,Nyavu,Mshipi,Jarife,Madema,Mchokoo",,Male,other2,,"Wingwi,Mjini Wingwi,Kojani ,Mjananza ",,,3/8/2025 8:20:22 AM,AminaKhamis,3/8/2025 8:20:22 AM,AminaKhamis,"Benthic,Pelagic_fish,Deep_sea_fish",,39.8765883333333,-5.02036333333333
584,14f829b3-2180-4339-af2b-73aaafa3f540,AminaKhamis,3/8/2025 9:00:00 AM,Pemba,Maziwa Ng'ombe,Gari ya bure,"Matumbawe/miamba,Nyasi_bahari,Mwani",,"Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish,Pweza,Jongoo_bahari,Kamba,Sea_Shells",,"Bunduki,Nyavu,Mshipi,Mchokoo",,"Female,Male",other2,,"Wingwi Njuguni,Mjini Wingwi",,,3/8/2025 8:20:23 AM,AminaKhamis,3/8/2025 8:20:23 AM,AminaKhamis,Deep_sea_fish,,39.8668433333333,-5.02687666666667
585,710b072c-560a-43ef-8fbb-651e1f11b864,OmaryUkasha,3/14/2025 9:00:00 AM,Pemba,Tumbe,Kiwawali,"Matumbawe/miamba,Mwani,Nyasi_bahari,Mikoko,River",,"Ndege,Jongoo_bahari,Kaa,Kamba,Nyasi_bahari,Matumbawe/miamba,Mikoko,Mwani,Pweza,Benthic,Sea_Shells,River",,"Bunduki,Gleaner,Jarife,Kimia,Madema,Mchokoo,Mshipi,Nyavu,Uvuvi_wa_kaa",,"Male,Female",other2,,Sizini na Micheweni,,,3/14/2025 7:41:09 AM,OmaryUkasha,3/14/2025 7:41:09 AM,OmaryUkasha,"Benthic,Reef_fish,Pweza",,39.7981066666667,-4.9487
